Parameter Name,Value
General Information,
Sample name:,47
Start of measurement:,26*02*2015 14:54:13
Stop of measurement:,16*03*2015 09:04:13
Duration of Measurements:,17 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,188.71
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,6
Subaddress:,1
Serial number:,766
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,26*02*2015 14:54:13
Tension top Air Entry Point,07*03*2015 19:04:13
Tension bottom Air Entry Point,11*03*2015 00:44:13
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.333253056169992
Dry soil weight [g]:,398.4
Additional Soil Paramters,
Density [g/cm3]:,1.60
Porosity [-]:,0.40
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
General data,
- Site coordinates,
- Sampling date,
- Site description,
- Soil type,
- Land use,
Soil physical data,
"- Texture (%clay, %silt, %sand)",
- Soil texture class,
- Sampling depth,
- Organic carbon content,
Sample preparation and handling,
- Initial saturation procedure,
"- Swelling handling (suppressed, not suppressed, under load)",
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
04*03*2015 04:54:13,580.5,861.79,16.88
04*03*2015 05:04:13,583.11,865.15,16.87
04*03*2015 05:14:13,585.75,868.78,16.86
04*03*2015 05:24:13,588.43,872.42,16.84
04*03*2015 05:34:13,591.09,875.92,16.83
04*03*2015 05:44:13,593.76,879.52,16.81
04*03*2015 05:54:13,596.46,883.19,16.8
04*03*2015 06:04:13,599.14,886.71,16.79
04*03*2015 06:14:13,601.86,889.99,16.77
04*03*2015 06:24:13,604.59,893.25,16.76
04*03*2015 06:34:13,607.33,896.35,16.74
04*03*2015 06:44:13,610.04,899.32,16.74
04*03*2015 06:54:13,612.74,902.03,16.74
04*03*2015 07:04:13,615.41,904.87,16.75
04*03*2015 07:14:13,618.09,907.41,16.76
04*03*2015 07:24:13,620.79,910.2,16.77
04*03*2015 07:34:13,623.49,912.79,16.78
04*03*2015 07:44:13,626.23,915.14,16.79
04*03*2015 07:54:13,629.04,916.99,16.8
04*03*2015 08:04:13,631.84,918.4,16.79
04*03*2015 08:14:13,634.66,919.57,16.79
04*03*2015 08:24:13,637.42,920.2,16.79
04*03*2015 08:34:13,640.22,920.22,16.81
04*03*2015 08:44:13,643.04,920.52,16.83
04*03*2015 08:54:13,645.82,921.18,16.85
04*03*2015 09:04:13,648.48,922.09,16.88
04*03*2015 09:14:13,651.29,923.2,16.9
04*03*2015 09:24:13,652.57,923.03,16.97
04*03*2015 09:34:13,655.44,924.57,17.05
04*03*2015 09:44:13,658.22,926.29,17.1
04*03*2015 09:54:13,660.99,927.75,17.13
04*03*2015 10:04:13,663.97,929.44,17.16
04*03*2015 10:14:13,666.81,930.94,17.18
04*03*2015 10:24:13,669.7,932.49,17.2
04*03*2015 10:34:13,672.52,933.96,17.21
04*03*2015 10:44:13,675.49,935.11,17.24
04*03*2015 10:54:13,678.39,935.97,17.27
04*03*2015 11:04:13,681.32,936.62,17.3
04*03*2015 11:14:13,684.21,937.38,17.33
04*03*2015 11:24:13,687.29,937.89,17.35
04*03*2015 11:34:13,690.16,938.37,17.37
04*03*2015 11:44:13,693.3,938.79,17.39
04*03*2015 11:54:13,696.36,939.01,17.41
04*03*2015 12:04:13,699.49,938.59,17.42
04*03*2015 12:14:13,702.44,938.06,17.43
04*03*2015 12:24:13,705.69,937.33,17.44
04*03*2015 12:34:13,708.87,936.71,17.45
04*03*2015 12:44:13,711.93,936.26,17.46
04*03*2015 12:54:13,715.17,935.75,17.46
04*03*2015 13:04:13,718.3,934.96,17.47
04*03*2015 13:14:13,721.61,934.49,17.48
04*03*2015 13:24:13,725.85,934.87,17.48
04*03*2015 13:34:13,729.03,933.89,17.49
04*03*2015 13:44:13,732.32,933.33,17.51
04*03*2015 13:54:13,735.62,932.54,17.53
04*03*2015 14:04:13,738.88,931.9,17.54
04*03*2015 14:14:13,742.25,931.29,17.55
04*03*2015 14:24:13,745.5,930.8,17.56
04*03*2015 14:34:13,748.97,930,17.58
04*03*2015 14:44:13,752.23,929.47,17.6
04*03*2015 14:54:13,755.8,928.76,17.6
04*03*2015 15:04:13,759.25,928.19,17.6
04*03*2015 15:14:13,762.71,927.75,17.61
04*03*2015 15:24:13,766.23,927.11,17.62
04*03*2015 15:34:13,768.14,925.47,17.67
04*03*2015 15:44:13,771.35,924.61,17.77
04*03*2015 15:54:13,774.65,923.74,17.84
04*03*2015 16:04:13,777.97,923.07,17.92
04*03*2015 16:14:13,781.12,922.26,18.01
04*03*2015 16:24:13,784.07,921.49,18.14
04*03*2015 16:34:13,786.95,920.64,18.29
04*03*2015 16:44:13,789.76,919.81,18.47
04*03*2015 16:54:13,792.89,918.98,18.61
04*03*2015 17:04:13,796.32,918.3,18.71
04*03*2015 17:14:13,799.62,917.55,18.81
04*03*2015 17:24:13,802.76,916.82,18.91
04*03*2015 17:34:13,806.3,916.22,19.02
04*03*2015 17:44:13,809.85,915.57,19.1
04*03*2015 17:54:13,813.9,915.2,19.13
04*03*2015 18:04:13,817.91,914.7,19.15
04*03*2015 18:14:13,821.83,914.4,19.16
04*03*2015 18:24:13,826.07,913.79,19.15
04*03*2015 18:34:13,830.41,913.43,19.13
04*03*2015 18:44:13,834.7,912.9,19.11
04*03*2015 18:54:13,839.19,912.59,19.07
04*03*2015 19:04:13,843.67,912.31,19.03
04*03*2015 19:14:13,848.17,912,18.99
04*03*2015 19:24:13,852.81,911.69,18.94
04*03*2015 19:34:13,857.34,911.35,18.9
04*03*2015 19:44:13,861.91,911.12,18.85
04*03*2015 19:54:13,866.64,910.89,18.8
04*03*2015 20:04:13,871.36,910.53,18.75
04*03*2015 20:14:13,876.05,910.18,18.7
04*03*2015 20:24:13,880.82,909.85,18.65
04*03*2015 20:34:13,885.57,909.62,18.6
04*03*2015 20:44:13,890.12,909.07,18.55
04*03*2015 20:54:13,895.08,908.8,18.51
04*03*2015 21:04:13,899.9,908.56,18.46
04*03*2015 21:14:13,904.73,908.06,18.42
04*03*2015 21:24:13,909.49,907.84,18.38
04*03*2015 21:34:13,914.37,907.59,18.34
04*03*2015 21:44:13,919,907.33,18.3
04*03*2015 21:54:13,924.09,906.94,18.26
04*03*2015 22:04:13,928.98,906.63,18.22
04*03*2015 22:14:13,934.06,906.36,18.19
04*03*2015 22:24:13,939.02,905.93,18.15
04*03*2015 22:34:13,943.81,905.58,18.12
04*03*2015 22:44:13,948.87,905.27,18.08
04*03*2015 22:54:13,953.9,905.04,18.05
04*03*2015 23:04:13,959.03,904.83,18.02
04*03*2015 23:14:13,964,904.45,17.99
04*03*2015 23:24:13,969.19,904.1,17.96
04*03*2015 23:34:13,974.39,903.84,17.93
04*03*2015 23:44:13,979.43,903.48,17.91
04*03*2015 23:54:13,984.49,902.96,17.88
05*03*2015 00:04:13,989.75,902.62,17.86
05*03*2015 00:14:13,995,902.31,17.83
05*03*2015 00:24:13,1000.16,901.94,17.81
05*03*2015 00:34:13,1005.46,901.64,17.79
05*03*2015 00:44:13,1010.81,901.4,17.77
05*03*2015 00:54:13,1016.06,900.95,17.75
05*03*2015 01:04:13,1021.5,900.55,17.72
05*03*2015 01:14:13,1026.92,900.29,17.7
05*03*2015 01:24:13,1032.3,899.96,17.68
05*03*2015 01:34:13,1037.78,899.66,17.66
05*03*2015 01:44:13,1043.27,899.29,17.64
05*03*2015 01:54:13,1048.81,898.94,17.62
05*03*2015 02:04:13,1054.42,898.62,17.6
05*03*2015 02:14:13,1059.95,898.19,17.58
05*03*2015 02:24:13,1065.48,897.8,17.56
05*03*2015 02:34:13,1070.98,897.25,17.54
05*03*2015 02:44:13,1076.71,896.75,17.52
05*03*2015 02:54:13,1082.44,896.49,17.51
05*03*2015 03:04:13,1088.15,896.18,17.49
05*03*2015 03:14:13,1093.92,895.9,17.47
05*03*2015 03:24:13,1099.73,895.63,17.45
05*03*2015 03:34:13,1105.56,895.3,17.44
05*03*2015 03:44:13,1111.33,894.86,17.42
05*03*2015 03:54:13,1117.27,894.56,17.4
05*03*2015 04:04:13,1123.25,894.17,17.38
05*03*2015 04:14:13,1129.11,893.75,17.36
05*03*2015 04:24:13,1135.17,893.48,17.35
05*03*2015 04:34:13,1141.1,893.01,17.33
05*03*2015 04:44:13,1147.11,892.53,17.31
05*03*2015 04:54:13,1153.25,892.07,17.3
05*03*2015 05:04:13,1159.4,891.58,17.28
05*03*2015 05:14:13,1165.48,891.11,17.27
05*03*2015 05:24:13,1171.75,890.87,17.25
05*03*2015 05:34:13,1177.84,890.44,17.24
05*03*2015 05:44:13,1184.07,890.19,17.23
05*03*2015 05:54:13,1190.26,889.89,17.21
05*03*2015 06:04:13,1196.61,889.49,17.2
05*03*2015 06:14:13,1202.98,889.14,17.18
05*03*2015 06:24:13,1209.33,888.88,17.17
05*03*2015 06:34:13,1215.75,888.45,17.15
05*03*2015 06:44:13,1222.13,888.2,17.14
05*03*2015 06:54:13,1228.51,887.8,17.12
05*03*2015 07:04:13,1234.91,887.59,17.12
05*03*2015 07:14:13,1241.18,887.18,17.13
05*03*2015 07:24:13,1247.36,886.63,17.14
05*03*2015 07:34:13,1253.81,886.29,17.15
05*03*2015 07:44:13,1260.26,885.94,17.17
05*03*2015 07:54:13,1266.67,885.46,17.18
05*03*2015 08:04:13,1273.14,885.23,17.19
05*03*2015 08:14:13,1279.63,884.82,17.2
05*03*2015 08:24:13,1286.14,884.37,17.2
05*03*2015 08:34:13,1292.83,884.04,17.21
05*03*2015 08:44:13,1299.4,883.63,17.22
05*03*2015 08:54:13,1306.07,883.14,17.22
05*03*2015 09:04:13,1311.38,882.74,17.28
05*03*2015 09:14:13,1318.03,882.36,17.34
05*03*2015 09:24:13,1324.75,881.93,17.38
05*03*2015 09:34:13,1331.22,881.25,17.4
05*03*2015 09:44:13,1337.97,881.08,17.42
05*03*2015 09:54:13,1344.71,880.73,17.44
05*03*2015 10:04:13,1351.41,880.14,17.46
05*03*2015 10:14:13,1358.4,879.85,17.47
05*03*2015 10:24:13,1364.96,879.01,17.48
05*03*2015 10:34:13,1372.03,878.83,17.49
05*03*2015 10:44:13,1379.02,878.46,17.5
05*03*2015 10:54:13,1386.1,878.03,17.51
05*03*2015 11:04:13,1393.17,877.65,17.52
05*03*2015 11:14:13,1400.27,877.51,17.52
05*03*2015 11:24:13,1407.3,876.77,17.53
05*03*2015 11:34:13,1414.49,876.2,17.55
05*03*2015 11:44:13,1421.36,875.7,17.56
05*03*2015 11:54:13,1428.57,875.29,17.58
05*03*2015 12:04:13,1435.54,874.72,17.6
05*03*2015 12:14:13,1444.93,875.68,17.62
05*03*2015 12:24:13,1452.21,875.26,17.64
05*03*2015 12:34:13,1459.4,874.81,17.67
05*03*2015 12:44:13,1466.5,874.24,17.69
05*03*2015 12:54:13,1473.5,873.8,17.73
05*03*2015 13:04:13,1480.76,873.26,17.76
05*03*2015 13:14:13,1487.87,872.75,17.8
05*03*2015 13:24:13,1495.13,872.2,17.83
05*03*2015 13:34:13,1502.18,871.67,17.86
05*03*2015 13:44:13,1509.45,871.18,17.9
05*03*2015 13:54:13,1516.55,870.58,17.94
05*03*2015 14:04:13,1523.74,870.1,17.99
05*03*2015 14:14:13,1530.62,869.56,18.05
05*03*2015 14:24:13,1537.67,869.09,18.11
05*03*2015 14:34:13,1544.63,868.53,18.19
05*03*2015 14:44:13,1551.23,867.81,18.27
05*03*2015 14:54:13,1557.94,867.12,18.37
05*03*2015 15:04:13,1564.67,866.49,18.47
05*03*2015 15:14:13,1571.56,866.04,18.56
05*03*2015 15:24:13,1575.76,864.28,18.63
05*03*2015 15:34:13,1582.18,863.45,18.76
05*03*2015 15:44:13,1589.58,862.91,18.85
05*03*2015 15:54:13,1596.22,862.3,18.95
05*03*2015 16:04:13,1602.41,861.76,19.09
05*03*2015 16:14:13,1608.52,860.81,19.23
05*03*2015 16:24:13,1615.17,860.25,19.38
05*03*2015 16:34:13,1621.89,859.71,19.51
05*03*2015 16:44:13,1629.05,859.14,19.62
05*03*2015 16:54:13,1636.31,858.58,19.72
05*03*2015 17:04:13,996.51,858.03,19.81
05*03*2015 17:14:13,997.1,857.47,19.9
05*03*2015 17:24:13,997.17,856.95,19.98
05*03*2015 17:34:13,995.31,856.17,20.1
05*03*2015 17:44:13,991.31,855.33,20.22
05*03*2015 17:54:13,984.61,854.85,20.32
05*03*2015 18:04:13,976.97,854.41,20.41
05*03*2015 18:14:13,970.82,854.06,20.46
05*03*2015 18:24:13,965.65,853.81,20.46
05*03*2015 18:34:13,961.01,853.4,20.44
05*03*2015 18:44:13,957.18,853.25,20.41
05*03*2015 18:54:13,953.68,852.93,20.36
05*03*2015 19:04:13,950.56,852.7,20.31
05*03*2015 19:14:13,947.76,852.35,20.24
05*03*2015 19:24:13,945.3,852.24,20.18
05*03*2015 19:34:13,943.13,852.07,20.11
05*03*2015 19:44:13,941.2,851.87,20.04
05*03*2015 19:54:13,939.35,851.64,19.97
05*03*2015 20:04:13,937.71,851.39,19.9
05*03*2015 20:14:13,936.34,851.35,19.83
05*03*2015 20:24:13,934.79,850.91,19.77
05*03*2015 20:34:13,933.39,850.67,19.7
05*03*2015 20:44:13,932.27,850.39,19.64
05*03*2015 20:54:13,931.18,850.14,19.58
05*03*2015 21:04:13,930.19,849.97,19.52
05*03*2015 21:14:13,929.33,849.73,19.47
05*03*2015 21:24:13,928.43,849.44,19.42
05*03*2015 21:34:13,927.81,849.37,19.36
05*03*2015 21:44:13,927.21,849.2,19.32
05*03*2015 21:54:13,926.51,848.98,19.27
05*03*2015 22:04:13,925.84,848.63,19.23
05*03*2015 22:14:13,925.3,848.39,19.18
05*03*2015 22:24:13,924.79,848.22,19.14
05*03*2015 22:34:13,924.29,848.06,19.1
05*03*2015 22:44:13,923.82,847.82,19.07
05*03*2015 22:54:13,923.33,847.53,19.03
05*03*2015 23:04:13,922.81,847.13,18.99
05*03*2015 23:14:13,922.28,846.81,18.96
05*03*2015 23:24:13,921.7,846.43,18.93
05*03*2015 23:34:13,921.41,846.17,18.89
05*03*2015 23:44:13,921.05,845.91,18.86
05*03*2015 23:54:13,920.59,845.53,18.83
06*03*2015 00:04:13,920.2,845.3,18.8
06*03*2015 00:14:13,921.19,846.1,18.77
06*03*2015 00:24:13,920.85,845.78,18.74
06*03*2015 00:34:13,920.5,845.47,18.72
06*03*2015 00:44:13,920.25,845.22,18.69
06*03*2015 00:54:13,920.03,844.97,18.66
06*03*2015 01:04:13,919.73,844.65,18.64
06*03*2015 01:14:13,919.35,844.23,18.61
06*03*2015 01:24:13,918.98,843.8,18.59
06*03*2015 01:34:13,918.89,843.63,18.57
06*03*2015 01:44:13,918.74,843.4,18.54
06*03*2015 01:54:13,918.5,843.07,18.52
06*03*2015 02:04:13,918.22,842.69,18.5
06*03*2015 02:14:13,917.94,842.31,18.49
06*03*2015 02:24:13,917.73,841.96,18.47
06*03*2015 02:34:13,917.62,841.78,18.46
06*03*2015 02:44:13,917.22,841.39,18.44
06*03*2015 02:54:13,916.56,840.98,18.43
06*03*2015 03:04:13,915.63,840.75,18.41
06*03*2015 03:14:13,914.58,840.44,18.4
06*03*2015 03:24:13,913.53,840.12,18.39
06*03*2015 03:34:13,912.49,839.8,18.38
06*03*2015 03:44:13,911.47,839.53,18.37
06*03*2015 03:54:13,910.44,839.23,18.36
06*03*2015 04:04:13,909.37,838.89,18.34
06*03*2015 04:14:13,908.19,838.44,18.33
06*03*2015 04:24:13,907.23,838.18,18.32
06*03*2015 04:34:13,906.21,837.87,18.31
06*03*2015 04:44:13,905.05,837.42,18.3
06*03*2015 04:54:13,904.06,837.14,18.29
06*03*2015 05:04:13,903.22,836.98,18.28
06*03*2015 05:14:13,902.36,836.82,18.27
06*03*2015 05:24:13,901.41,836.55,18.27
06*03*2015 05:34:13,900.38,836.2,18.26
06*03*2015 05:44:13,899.4,835.9,18.25
06*03*2015 05:54:13,898.44,835.61,18.24
06*03*2015 06:04:13,897.4,835.21,18.24
06*03*2015 06:14:13,896.51,834.98,18.23
06*03*2015 06:24:13,895.49,834.63,18.23
06*03*2015 06:34:13,894.5,834.29,18.22
06*03*2015 06:44:13,893.54,833.96,18.22
06*03*2015 06:54:13,892.45,833.49,18.22
06*03*2015 07:04:13,891.36,833.04,18.22
06*03*2015 07:14:13,890.35,832.66,18.23
06*03*2015 07:24:13,889.51,832.44,18.24
06*03*2015 07:34:13,888.76,832.33,18.25
06*03*2015 07:44:13,887.82,832.01,18.25
06*03*2015 07:54:13,886.76,831.58,18.25
06*03*2015 08:04:13,885.84,831.28,18.25
06*03*2015 08:14:13,885.01,831.07,18.24
06*03*2015 08:24:13,884.12,830.75,18.24
06*03*2015 08:34:13,883.2,830.44,18.24
06*03*2015 08:44:13,882.3,830.11,18.24
06*03*2015 08:54:13,880.15,828.48,18.26
06*03*2015 09:04:13,879.04,827.99,18.35
06*03*2015 09:14:13,878.31,827.8,18.39
06*03*2015 09:24:13,877.36,827.58,18.41
06*03*2015 09:34:13,876.47,827.33,18.42
06*03*2015 09:44:13,875.64,827.04,18.42
06*03*2015 09:54:13,874.78,826.74,18.42
06*03*2015 10:04:13,874.02,826.51,18.42
06*03*2015 10:14:13,873.13,826.23,18.42
06*03*2015 10:24:13,872.42,825.97,18.42
06*03*2015 10:34:13,871.37,825.56,18.42
06*03*2015 10:44:13,870.71,825.39,18.43
06*03*2015 10:54:13,869.55,824.87,18.44
06*03*2015 11:04:13,868.71,824.54,18.45
06*03*2015 11:14:13,867.61,824.03,18.46
06*03*2015 11:24:13,866.8,823.76,18.47
06*03*2015 11:34:13,865.82,823.3,18.48
06*03*2015 11:44:13,864.67,822.74,18.5
06*03*2015 11:54:13,864.91,823.45,18.5
06*03*2015 12:04:13,863.79,822.88,18.51
06*03*2015 12:14:13,863.01,822.65,18.52
06*03*2015 12:24:13,862,822.04,18.53
06*03*2015 12:34:13,861.04,821.7,18.55
06*03*2015 12:44:13,860.33,821.49,18.57
06*03*2015 12:54:13,859.19,820.87,18.59
06*03*2015 13:04:13,858.08,820.26,18.63
06*03*2015 13:14:13,857.19,819.85,18.66
06*03*2015 13:24:13,856.46,819.7,18.69
06*03*2015 13:34:13,855.34,819.08,18.72
06*03*2015 13:44:13,854.19,818.45,18.74
06*03*2015 13:54:13,853.32,818.11,18.76
06*03*2015 14:04:13,852.32,817.59,18.77
06*03*2015 14:14:13,851.59,817.38,18.79
06*03*2015 14:24:13,850.7,816.99,18.8
06*03*2015 14:34:13,849.85,816.67,18.82
06*03*2015 14:44:13,848.88,816.18,18.83
06*03*2015 14:54:13,847.93,815.7,18.85
06*03*2015 15:04:13,847.16,815.44,18.86
06*03*2015 15:14:13,846.28,815.04,18.88
06*03*2015 15:24:13,845.35,814.6,18.91
06*03*2015 15:34:13,844.3,814.05,18.93
06*03*2015 15:44:13,843.31,813.55,18.95
06*03*2015 15:54:13,842.8,813.53,18.96
06*03*2015 16:04:13,841.9,813.11,18.97
06*03*2015 16:14:13,841.14,812.8,18.98
06*03*2015 16:24:13,840.53,812.6,19.01
06*03*2015 16:34:13,839.6,812.09,19.07
06*03*2015 16:44:13,838.52,811.51,19.15
06*03*2015 16:54:13,837.37,810.82,19.23
06*03*2015 17:04:13,836.23,810.12,19.34
06*03*2015 17:14:13,835.12,809.44,19.48
06*03*2015 17:24:13,833.72,808.49,19.63
06*03*2015 17:34:13,833.01,808.22,19.81
06*03*2015 17:44:13,831.7,807.36,20
06*03*2015 17:54:13,830.81,806.95,20.19
06*03*2015 18:04:13,829.58,806.25,20.36
06*03*2015 18:14:13,828.26,805.48,20.47
06*03*2015 18:24:13,827.18,805,20.52
06*03*2015 18:34:13,826.25,804.62,20.53
06*03*2015 18:44:13,825.38,804.28,20.51
06*03*2015 18:54:13,824.64,804.08,20.48
06*03*2015 19:04:13,823.96,803.89,20.43
06*03*2015 19:14:13,823.3,803.72,20.38
06*03*2015 19:24:13,822.66,803.55,20.32
06*03*2015 19:34:13,822.08,803.43,20.26
06*03*2015 19:44:13,821.54,803.34,20.19
06*03*2015 19:54:13,821.08,803.34,20.13
06*03*2015 20:04:13,820.49,803.19,20.06
06*03*2015 20:14:13,819.83,802.97,19.99
06*03*2015 20:24:13,819.18,802.78,19.93
06*03*2015 20:34:13,818.48,802.51,19.87
06*03*2015 20:44:13,817.9,802.36,19.81
06*03*2015 20:54:13,817.41,802.28,19.76
06*03*2015 21:04:13,816.76,802.07,19.7
06*03*2015 21:14:13,816.33,802.07,19.65
06*03*2015 21:24:13,815.89,802.05,19.6
06*03*2015 21:34:13,815.43,801.99,19.55
06*03*2015 21:44:13,814.55,801.54,19.5
06*03*2015 21:54:13,813.82,801.23,19.46
06*03*2015 22:04:13,813.25,801.08,19.41
06*03*2015 22:14:13,812.72,800.96,19.37
06*03*2015 22:24:13,812.14,800.77,19.33
06*03*2015 22:34:13,811.61,800.62,19.29
06*03*2015 22:44:13,811,800.42,19.25
06*03*2015 22:54:13,810.47,800.28,19.22
06*03*2015 23:04:13,809.68,799.88,19.18
06*03*2015 23:14:13,808.96,799.54,19.15
06*03*2015 23:24:13,808.39,799.39,19.12
06*03*2015 23:34:13,807.7,799.1,19.08
06*03*2015 23:44:13,807.09,798.86,19.05
06*03*2015 23:54:13,806.4,798.55,19.02
07*03*2015 00:04:13,805.61,798.13,19
07*03*2015 00:14:13,804.9,797.77,18.97
07*03*2015 00:24:13,804.28,797.55,18.94
07*03*2015 00:34:13,803.67,797.32,18.92
07*03*2015 00:44:13,803.1,797.15,18.89
07*03*2015 00:54:13,802.52,796.93,18.87
07*03*2015 01:04:13,801.89,796.68,18.84
07*03*2015 01:14:13,801.13,796.28,18.82
07*03*2015 01:24:13,800.45,795.98,18.8
07*03*2015 01:34:13,799.77,795.64,18.77
07*03*2015 01:44:13,799.11,795.36,18.75
07*03*2015 01:54:13,798.55,795.16,18.73
07*03*2015 02:04:13,797.99,794.96,18.71
07*03*2015 02:14:13,797.38,794.72,18.69
07*03*2015 02:24:13,796.65,794.35,18.68
07*03*2015 02:34:13,796.03,794.09,18.66
07*03*2015 02:44:13,795.17,793.57,18.64
07*03*2015 02:54:13,794.37,793.13,18.63
07*03*2015 03:04:13,793.64,792.75,18.61
07*03*2015 03:14:13,792.99,792.45,18.59
07*03*2015 03:24:13,792.24,792.05,18.58
07*03*2015 03:34:13,791.78,791.93,18.56
07*03*2015 03:44:13,791.12,791.62,18.55
07*03*2015 03:54:13,790.27,791.12,18.53
07*03*2015 04:04:13,789.53,790.73,18.52
07*03*2015 04:14:13,789.14,790.67,18.51
07*03*2015 04:24:13,788.92,790.78,18.49
07*03*2015 04:34:13,788.28,790.5,18.48
07*03*2015 04:44:13,787.59,790.15,18.47
07*03*2015 04:54:13,787.06,789.95,18.46
07*03*2015 05:04:13,786.43,789.66,18.45
07*03*2015 05:14:13,785.65,789.22,18.43
07*03*2015 05:24:13,784.85,788.75,18.42
07*03*2015 05:34:13,784.24,788.48,18.41
07*03*2015 05:44:13,783.6,788.17,18.4
07*03*2015 05:54:13,783.07,787.99,18.39
07*03*2015 06:04:13,782.33,787.55,18.38
07*03*2015 06:14:13,781.56,787.12,18.36
07*03*2015 06:24:13,781.01,786.9,18.35
07*03*2015 06:34:13,780.55,786.76,18.34
07*03*2015 06:44:13,779.9,786.43,18.33
07*03*2015 06:54:13,779.35,786.2,18.32
07*03*2015 07:04:13,778.57,785.75,18.31
07*03*2015 07:14:13,777.93,785.42,18.3
07*03*2015 07:24:13,777.38,785.2,18.3
07*03*2015 07:34:13,776.84,784.97,18.29
07*03*2015 07:44:13,776.35,784.8,18.28
07*03*2015 07:54:13,775.8,784.57,18.27
07*03*2015 08:04:13,775.26,784.35,18.27
07*03*2015 08:14:13,774.8,784.2,18.26
07*03*2015 08:24:13,774.22,783.91,18.26
07*03*2015 08:34:13,773.73,783.73,18.26
07*03*2015 08:44:13,773.13,783.45,18.26
07*03*2015 08:54:13,772.72,783.35,18.26
07*03*2015 09:04:13,772.1,783.04,18.26
07*03*2015 09:14:13,771.58,782.85,18.26
07*03*2015 09:24:13,771.04,782.6,18.25
07*03*2015 09:34:13,770.43,782.29,18.26
07*03*2015 09:44:13,770.09,782.27,18.26
07*03*2015 09:54:13,769.74,782.2,18.26
07*03*2015 10:04:13,769.2,781.97,18.27
07*03*2015 10:14:13,768.76,781.83,18.28
07*03*2015 10:24:13,768.06,781.45,18.28
07*03*2015 10:34:13,767.47,781.13,18.29
07*03*2015 10:44:13,766.89,780.87,18.3
07*03*2015 10:54:13,766.3,780.58,18.31
07*03*2015 11:04:13,765.62,780.2,18.32
07*03*2015 11:14:13,764.84,779.72,18.33
07*03*2015 11:24:13,764.14,779.3,18.34
07*03*2015 11:34:13,763.62,779.09,18.35
07*03*2015 11:44:13,763.15,778.9,18.37
07*03*2015 11:54:13,762.62,778.67,18.38
07*03*2015 12:04:13,761.79,778.11,18.4
07*03*2015 12:14:13,761.26,777.87,18.42
07*03*2015 12:24:13,760.62,777.52,18.44
07*03*2015 12:34:13,760.01,777.19,18.46
07*03*2015 12:44:13,759.35,776.81,18.49
07*03*2015 12:54:13,758.61,776.33,18.51
07*03*2015 13:04:13,757.92,775.96,18.53
07*03*2015 13:14:13,757.35,775.66,18.56
07*03*2015 13:24:13,756.86,775.42,18.58
07*03*2015 13:34:13,756.28,775.1,18.61
07*03*2015 13:44:13,755.66,774.76,18.64
07*03*2015 13:54:13,754.94,774.27,18.67
07*03*2015 14:04:13,754.26,773.86,18.7
07*03*2015 14:14:13,753.54,773.4,18.74
07*03*2015 14:24:13,752.79,772.89,18.79
07*03*2015 14:34:13,752.01,772.33,18.86
07*03*2015 14:44:13,751.21,771.77,18.94
07*03*2015 14:54:13,750.39,771.18,19.04
07*03*2015 15:04:13,749.47,770.46,19.16
07*03*2015 15:14:13,748.65,769.89,19.28
07*03*2015 15:24:13,747.73,769.19,19.4
07*03*2015 15:34:13,746.71,768.35,19.52
07*03*2015 15:44:13,745.77,767.61,19.67
07*03*2015 15:54:13,744.77,766.79,19.84
07*03*2015 16:04:13,743.7,765.9,20.04
07*03*2015 16:14:13,742.67,765.04,20.26
07*03*2015 16:24:13,741.43,763.96,20.5
07*03*2015 16:34:13,740.24,762.95,20.73
07*03*2015 16:44:13,739.06,761.9,20.96
07*03*2015 16:54:13,737.9,760.91,21.17
07*03*2015 17:04:13,736.93,760,21.32
07*03*2015 17:14:13,736.03,759.12,21.42
07*03*2015 17:24:13,735.25,758.3,21.48
07*03*2015 17:34:13,734.47,757.44,21.55
07*03*2015 17:44:13,733.85,756.76,21.62
07*03*2015 17:54:13,733.15,756.03,21.66
07*03*2015 18:04:13,732.59,755.31,21.66
07*03*2015 18:14:13,732.07,754.48,21.65
07*03*2015 18:24:13,731.6,753.51,21.61
07*03*2015 18:34:13,731.18,751.47,21.56
07*03*2015 18:44:13,730.76,748.18,21.5
07*03*2015 18:54:13,730.37,744.42,21.43
07*03*2015 19:04:13,730.12,739.59,21.35
07*03*2015 19:14:13,729.8,733.36,21.27
07*03*2015 19:24:13,729.51,726.3,21.19
07*03*2015 19:34:13,729.15,716.89,21.1
