Parameter Name,Value
General Information,
Sample name:,2762
Start of measurement:,03*09*2014 14:41:19
Stop of measurement:,17*09*2014 13:41:19
Duration of Measurements:,13 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,193
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,1
Subaddress:,1
Serial number:,764
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,03*09*2014 14:41:19
Tension top Air Entry Point,15*09*2014 02:11:19
Tension bottom Air Entry Point,15*09*2014 23:11:19
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.374176638193399
Dry soil weight [g]:,399.85
Additional Soil Paramters,
Density [g/cm3]:,1.61
Porosity [-]:,0.39
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
texture,
plot,
depth,
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
2.655,-3.44,
2.705,-3.45,
2.762,-3.48,
2.825,-3.54,
2.89,-3.6,
2.954,-3.66,
3.017,-3.74,
3.791,-4.58,
-1,2.15,1
-1,1.37,1
-1,1.62,1
-1,1.49,1
-1,1.8,1
-1,1.81,1
Water Content [Vol%],log 10 K [cm/d]
29.47,-1.5
29.24,-1.55
29.01,-1.6
28.78,-1.65
28.53,-1.69
28.29,-1.71
28.04,-1.74
27.78,-1.8
27.51,-1.83
27.24,-1.85
26.97,-1.88
26.68,-1.91
26.39,-1.95
26.06,-1.94
25.69,-1.95
25.26,-2.01
24.81,-2.08
24.35,-2.17
23.9,-2.27
23.49,-2.37
23.03,-2.37
22.54,-2.49
22.08,-2.61
21.62,-2.71
21.17,-2.79
20.73,-2.87
20.3,-2.95
19.85,-3.02
19.39,-3.1
18.93,-3.19
18.49,-3.29
18.09,-3.4
17.74,-3.44
17.38,-3.45
17,-3.48
16.6,-3.54
16.21,-3.6
15.8,-3.66
15.42,-3.74
11.18,-4.58
pF [-],Water Content [Vol%]
-3,37.09
-2.98,37.09
-2.96,37.09
-2.94,37.09
-2.92,37.09
-2.9,37.09
-2.88,37.09
-2.86,37.09
-2.84,37.09
-2.82,37.09
-2.8,37.09
-2.78,37.09
-2.76,37.09
-2.739,37.09
-2.719,37.09
-2.699,37.09
-2.679,37.09
-2.659,37.09
-2.639,37.09
-2.619,37.09
-2.599,37.09
-2.579,37.09
-2.559,37.09
-2.539,37.09
-2.519,37.09
-2.499,37.09
-2.479,37.09
-2.459,37.09
-2.439,37.09
-2.419,37.09
-2.399,37.09
-2.379,37.09
-2.359,37.09
-2.339,37.09
-2.319,37.09
-2.299,37.09
-2.279,37.09
-2.259,37.09
-2.238,37.09
-2.218,37.09
-2.198,37.09
-2.178,37.09
-2.158,37.09
-2.138,37.09
-2.118,37.09
-2.098,37.09
-2.078,37.09
-2.058,37.09
-2.038,37.09
-2.018,37.09
-1.998,37.09
-1.978,37.09
-1.958,37.09
-1.938,37.09
-1.918,37.09
-1.898,37.09
-1.878,37.09
-1.858,37.09
-1.838,37.09
-1.818,37.09
-1.798,37.09
-1.778,37.09
-1.758,37.09
-1.737,37.09
-1.717,37.09
-1.697,37.09
-1.677,37.09
-1.657,37.09
-1.637,37.09
-1.617,37.09
-1.597,37.09
-1.577,37.09
-1.557,37.09
-1.537,37.09
-1.517,37.09
-1.497,37.09
-1.477,37.09
-1.457,37.09
-1.437,37.09
-1.417,37.09
-1.397,37.09
-1.377,37.09
-1.357,37.09
-1.337,37.09
-1.317,37.09
-1.297,37.09
-1.277,37.09
-1.257,37.09
-1.236,37.09
-1.216,37.09
-1.196,37.09
-1.176,37.09
-1.156,37.09
-1.136,37.09
-1.116,37.09
-1.096,37.09
-1.076,37.09
-1.056,37.09
-1.036,37.09
-1.016,37.09
-0.996,37.09
-0.976,37.09
-0.956,37.09
-0.936,37.09
-0.916,37.09
-0.896,37.09
-0.876,37.09
-0.856,37.09
-0.836,37.09
-0.816,37.09
-0.796,37.09
-0.776,37.09
-0.756,37.09
-0.735,37.09
-0.715,37.09
-0.695,37.09
-0.675,37.09
-0.655,37.09
-0.635,37.09
-0.615,37.09
-0.595,37.09
-0.575,37.09
-0.555,37.09
-0.535,37.09
-0.515,37.09
-0.495,37.09
-0.475,37.09
-0.455,37.09
-0.435,37.09
-0.415,37.09
-0.395,37.09
-0.375,37.08
-0.355,37.08
-0.335,37.08
-0.315,37.08
-0.295,37.08
-0.275,37.08
-0.255,37.08
-0.234,37.08
-0.214,37.08
-0.194,37.08
-0.174,37.08
-0.154,37.07
-0.134,37.07
-0.114,37.07
-0.094,37.07
-0.074,37.07
-0.054,37.07
-0.034,37.06
-0.014,37.06
0.006,37.06
0.026,37.06
0.046,37.06
0.066,37.05
0.086,37.05
0.106,37.05
0.126,37.05
0.146,37.04
0.166,37.04
0.186,37.04
0.206,37.03
0.226,37.03
0.246,37.02
0.267,37.02
0.287,37.01
0.307,37.01
0.327,37
0.347,37
0.367,36.99
0.387,36.98
0.407,36.98
0.427,36.97
0.447,36.96
0.467,36.95
0.487,36.94
0.507,36.93
0.527,36.92
0.547,36.91
0.567,36.9
0.587,36.89
0.607,36.88
0.627,36.86
0.647,36.85
0.667,36.83
0.687,36.82
0.707,36.8
0.727,36.78
0.747,36.76
0.768,36.74
0.788,36.72
0.808,36.7
0.828,36.67
0.848,36.65
0.868,36.62
0.888,36.59
0.908,36.56
0.928,36.53
0.948,36.49
0.968,36.46
0.988,36.42
1.008,36.38
1.028,36.33
1.048,36.29
1.068,36.24
1.088,36.19
1.108,36.14
1.128,36.08
1.148,36.03
1.168,35.97
1.188,35.9
1.208,35.83
1.228,35.76
1.248,35.69
1.269,35.61
1.289,35.53
1.309,35.45
1.329,35.36
1.349,35.26
1.369,35.17
1.389,35.06
1.409,34.96
1.429,34.85
1.449,34.73
1.469,34.61
1.489,34.48
1.509,34.34
1.529,34.2
1.549,34.05
1.569,33.89
1.589,33.72
1.609,33.54
1.629,33.35
1.649,33.14
1.669,32.92
1.689,32.68
1.709,32.41
1.729,32.13
1.749,31.82
1.77,31.48
1.79,31.11
1.81,30.71
1.83,30.28
1.85,29.83
1.87,29.34
1.89,28.84
1.91,28.32
1.93,27.78
1.95,27.25
1.97,26.72
1.99,26.2
2.01,25.7
2.03,25.22
2.05,24.76
2.07,24.33
2.09,23.92
2.11,23.54
2.13,23.18
2.15,22.85
2.17,22.54
2.19,22.25
2.21,21.97
2.23,21.71
2.251,21.46
2.271,21.23
2.291,21.01
2.311,20.79
2.331,20.59
2.351,20.39
2.371,20.2
2.391,20.01
2.411,19.83
2.431,19.65
2.451,19.48
2.471,19.31
2.491,19.14
2.511,18.98
2.531,18.82
2.551,18.66
2.571,18.51
2.591,18.35
2.611,18.2
2.631,18.05
2.651,17.9
2.671,17.75
2.691,17.61
2.711,17.46
2.731,17.32
2.752,17.18
2.772,17.04
2.792,16.9
2.812,16.76
2.832,16.63
2.852,16.49
2.872,16.36
2.892,16.22
2.912,16.09
2.932,15.96
2.952,15.83
2.972,15.7
2.992,15.58
3.012,15.45
3.032,15.32
3.052,15.2
3.072,15.08
3.092,14.95
3.112,14.83
3.132,14.71
3.152,14.59
3.172,14.47
3.192,14.35
3.212,14.24
3.232,14.12
3.253,14
3.273,13.89
3.293,13.77
3.313,13.66
3.333,13.55
3.353,13.44
3.373,13.33
3.393,13.22
3.413,13.11
3.433,13
3.453,12.89
3.473,12.78
3.493,12.68
3.513,12.57
3.533,12.47
3.553,12.36
3.573,12.26
3.593,12.16
3.613,12.05
3.633,11.95
3.653,11.85
3.673,11.75
3.693,11.65
3.713,11.55
3.733,11.45
3.754,11.36
3.774,11.26
3.794,11.16
3.814,11.07
3.834,10.97
3.854,10.88
3.874,10.78
3.894,10.69
3.914,10.59
3.934,10.5
3.954,10.41
3.974,10.32
3.994,10.22
4.014,10.13
4.034,10.04
4.054,9.95
4.074,9.86
4.094,9.77
4.114,9.68
4.134,9.6
4.154,9.51
4.174,9.42
4.194,9.33
4.214,9.25
4.234,9.16
4.255,9.07
4.275,8.99
4.295,8.9
4.315,8.82
4.335,8.74
4.355,8.65
4.375,8.57
4.395,8.48
4.415,8.4
4.435,8.32
4.455,8.24
4.475,8.15
4.495,8.07
4.515,7.99
4.535,7.91
4.555,7.83
4.575,7.75
4.595,7.67
4.615,7.59
4.635,7.51
4.655,7.43
4.675,7.35
4.695,7.28
4.715,7.2
4.735,7.12
4.756,7.04
4.776,6.96
4.796,6.89
4.816,6.81
4.836,6.73
4.856,6.66
4.876,6.58
4.896,6.5
4.916,6.43
4.936,6.35
4.956,6.28
4.976,6.2
4.996,6.13
5.016,6.05
5.036,5.98
5.056,5.91
5.076,5.83
5.096,5.76
5.116,5.69
5.136,5.61
5.156,5.54
5.176,5.47
5.196,5.39
5.216,5.32
5.236,5.25
5.257,5.18
5.277,5.1
5.297,5.03
5.317,4.96
5.337,4.89
5.357,4.82
5.377,4.75
5.397,4.68
5.417,4.61
5.437,4.54
5.457,4.46
5.477,4.39
5.497,4.32
5.517,4.25
5.537,4.18
5.557,4.11
5.577,4.05
5.597,3.98
5.617,3.91
5.637,3.84
5.657,3.77
5.677,3.7
5.697,3.63
5.717,3.56
5.737,3.49
5.758,3.43
5.778,3.36
5.798,3.29
5.818,3.22
5.838,3.15
5.858,3.09
5.878,3.02
5.898,2.95
5.918,2.88
5.938,2.82
5.958,2.75
5.978,2.68
5.998,2.61
6.018,2.55
6.038,2.48
6.058,2.41
6.078,2.35
6.098,2.28
6.118,2.21
6.138,2.15
6.158,2.08
6.178,2.01
6.198,1.95
6.218,1.88
6.238,1.82
6.259,1.75
6.279,1.69
6.299,1.62
6.319,1.55
6.339,1.49
6.359,1.42
6.379,1.36
6.399,1.29
6.419,1.23
6.439,1.16
6.459,1.1
6.479,1.03
6.499,0.97
6.519,0.9
6.539,0.84
6.559,0.77
6.579,0.71
6.599,0.64
6.619,0.58
6.639,0.51
6.659,0.45
6.679,0.39
6.699,0.32
6.719,0.26
6.739,0.19
6.76,0.13
6.78,0.07
6.8,0
6.82,0
6.84,0
6.86,0
6.88,0
6.9,0
6.92,0
6.94,0
6.96,0
6.98,0
7,0
pF [-],log 10 K [cm/d]
-3,1.89
-2.97996,1.89
-2.95992,1.89
-2.93988,1.89
-2.91984,1.89
-2.8998,1.89
-2.87976,1.89
-2.85972,1.89
-2.839679,1.89
-2.819639,1.89
-2.799599,1.89
-2.779559,1.89
-2.759519,1.89
-2.739479,1.89
-2.719439,1.89
-2.699399,1.89
-2.679359,1.89
-2.659319,1.88
-2.639279,1.88
-2.619238,1.88
-2.599198,1.88
-2.579158,1.88
-2.559118,1.88
-2.539078,1.88
-2.519038,1.88
-2.498998,1.88
-2.478958,1.88
-2.458918,1.88
-2.438878,1.88
-2.418838,1.88
-2.398798,1.88
-2.378757,1.88
-2.358717,1.88
-2.338677,1.88
-2.318637,1.88
-2.298597,1.88
-2.278557,1.87
-2.258517,1.87
-2.238477,1.87
-2.218437,1.87
-2.198397,1.87
-2.178357,1.87
-2.158317,1.87
-2.138277,1.87
-2.118237,1.87
-2.098197,1.87
-2.078156,1.87
-2.058116,1.87
-2.038076,1.87
-2.018036,1.87
-1.997996,1.87
-1.977956,1.86
-1.957916,1.86
-1.937876,1.86
-1.917836,1.86
-1.897796,1.86
-1.877756,1.86
-1.857715,1.86
-1.837675,1.86
-1.817635,1.86
-1.797595,1.86
-1.777555,1.86
-1.757515,1.86
-1.737475,1.85
-1.717435,1.85
-1.697395,1.85
-1.677355,1.85
-1.657315,1.85
-1.637275,1.85
-1.617234,1.85
-1.597194,1.85
-1.577154,1.85
-1.557114,1.84
-1.537074,1.84
-1.517034,1.84
-1.496994,1.84
-1.476954,1.84
-1.456914,1.84
-1.436874,1.84
-1.416834,1.84
-1.396794,1.84
-1.376753,1.83
-1.356713,1.83
-1.336673,1.83
-1.316633,1.83
-1.296593,1.83
-1.276553,1.83
-1.256513,1.83
-1.236473,1.82
-1.216433,1.82
-1.196393,1.82
-1.176353,1.82
-1.156313,1.82
-1.136273,1.82
-1.116233,1.82
-1.096192,1.81
-1.076152,1.81
-1.056112,1.81
-1.036072,1.81
-1.016032,1.81
-0.995992,1.8
-0.9759519,1.8
-0.9559118,1.8
-0.9358717,1.8
-0.9158317,1.8
-0.8957916,1.8
-0.8757515,1.79
-0.8557114,1.79
-0.8356714,1.79
-0.8156313,1.79
-0.7955912,1.79
-0.7755511,1.78
-0.755511,1.78
-0.735471,1.78
-0.7154309,1.78
-0.6953908,1.77
-0.6753507,1.77
-0.6553106,1.77
-0.6352705,1.77
-0.6152304,1.76
-0.5951904,1.76
-0.5751503,1.76
-0.5551102,1.76
-0.5350701,1.75
-0.5150301,1.75
-0.49499,1.75
-0.4749499,1.74
-0.4549098,1.74
-0.4348697,1.74
-0.4148297,1.74
-0.3947896,1.73
-0.3747495,1.73
-0.3547094,1.73
-0.3346694,1.72
-0.3146293,1.72
-0.2945892,1.71
-0.2745491,1.71
-0.254509,1.71
-0.2344689,1.7
-0.2144289,1.7
-0.1943888,1.7
-0.1743487,1.69
-0.1543086,1.69
-0.1342685,1.68
-0.1142285,1.68
-0.09418838,1.67
-0.0741483,1.67
-0.05410822,1.67
-0.03406814,1.66
-0.01402806,1.66
0.006012024,1.65
0.0260521,1.65
0.04609219,1.64
0.06613226,1.64
0.08617234,1.63
0.1062124,1.62
0.1262525,1.62
0.1462926,1.61
0.1663327,1.61
0.1863727,1.6
0.2064128,1.59
0.2264529,1.59
0.246493,1.58
0.2665331,1.57
0.2865731,1.57
0.3066132,1.56
0.3266533,1.55
0.3466934,1.55
0.3667335,1.54
0.3867736,1.53
0.4068136,1.52
0.4268537,1.51
0.4468938,1.5
0.4669339,1.5
0.4869739,1.49
0.507014,1.48
0.5270541,1.47
0.5470942,1.46
0.5671343,1.45
0.5871744,1.44
0.6072145,1.43
0.6272545,1.41
0.6472946,1.4
0.6673347,1.39
0.6873748,1.38
0.7074148,1.37
0.7274549,1.35
0.747495,1.34
0.7675351,1.32
0.7875751,1.31
0.8076152,1.3
0.8276553,1.28
0.8476954,1.26
0.8677354,1.25
0.8877755,1.23
0.9078156,1.21
0.9278557,1.2
0.9478958,1.18
0.9679359,1.16
0.987976,1.14
1.008016,1.12
1.028056,1.1
1.048096,1.08
1.068136,1.06
1.088176,1.03
1.108216,1.01
1.128257,0.99
1.148297,0.96
1.168337,0.94
1.188377,0.91
1.208417,0.89
1.228457,0.86
1.248497,0.83
1.268537,0.8
1.288577,0.77
1.308617,0.74
1.328657,0.71
1.348697,0.68
1.368737,0.64
1.388778,0.61
1.408818,0.58
1.428858,0.54
1.448898,0.5
1.468938,0.46
1.488978,0.42
1.509018,0.38
1.529058,0.34
1.549098,0.29
1.569138,0.24
1.589178,0.19
1.609218,0.13
1.629259,0.07
1.649299,0.01
1.669339,-0.06
1.689379,-0.14
1.709419,-0.22
1.729459,-0.32
1.749499,-0.42
1.769539,-0.53
1.789579,-0.66
1.809619,-0.79
1.829659,-0.94
1.849699,-1.1
1.86974,-1.27
1.88978,-1.43
1.90982,-1.6
1.92986,-1.75
1.9499,-1.88
1.96994,-1.99
1.98998,-2.07
2.01002,-2.14
2.03006,-2.19
2.0501,-2.23
2.07014,-2.27
2.09018,-2.3
2.11022,-2.33
2.13026,-2.36
2.150301,-2.39
2.170341,-2.42
2.190381,-2.45
2.210421,-2.48
2.230461,-2.51
2.250501,-2.54
2.270541,-2.57
2.290581,-2.6
2.310621,-2.63
2.330661,-2.66
2.350701,-2.69
2.370741,-2.72
2.390782,-2.74
2.410822,-2.77
2.430862,-2.8
2.450902,-2.83
2.470942,-2.86
2.490982,-2.89
2.511022,-2.92
2.531062,-2.95
2.551102,-2.98
2.571142,-3.01
2.591182,-3.04
2.611223,-3.07
2.631263,-3.1
2.651303,-3.13
2.671343,-3.16
2.691383,-3.19
2.711423,-3.22
2.731463,-3.25
2.751503,-3.28
2.771543,-3.31
2.791583,-3.34
2.811623,-3.37
2.831663,-3.4
2.851703,-3.43
2.871743,-3.46
2.891783,-3.49
2.911824,-3.52
2.931864,-3.55
2.951904,-3.58
2.971944,-3.61
2.991984,-3.64
3.012024,-3.67
3.032064,-3.7
3.052104,-3.73
3.072144,-3.76
3.092184,-3.79
3.112224,-3.82
3.132265,-3.85
3.152305,-3.88
3.172345,-3.91
3.192385,-3.94
3.212425,-3.97
3.232465,-4
3.252505,-4.03
3.272545,-4.06
3.292585,-4.09
3.312625,-4.12
3.332665,-4.15
3.352705,-4.18
3.372746,-4.21
3.392786,-4.24
3.412826,-4.27
3.432866,-4.3
3.452906,-4.33
3.472946,-4.36
3.492986,-4.39
3.513026,-4.42
3.533066,-4.45
3.553106,-4.48
3.573146,-4.51
3.593186,-4.54
3.613226,-4.57
3.633266,-4.6
3.653307,-4.63
3.673347,-4.66
3.693387,-4.69
3.713427,-4.72
3.733467,-4.75
3.753507,-4.78
3.773547,-4.81
3.793587,-4.84
3.813627,-4.87
3.833667,-4.9
3.853707,-4.93
3.873748,-4.96
3.893788,-4.99
3.913828,-5.02
3.933868,-5.05
3.953908,-5.08
3.973948,-5.11
3.993988,-5.14
4.014028,-5.17
4.034068,-5.2
4.054108,-5.23
4.074148,-5.26
4.094188,-5.29
4.114228,-5.32
4.134269,-5.36
4.154309,-5.39
4.174349,-5.42
4.194389,-5.45
4.214429,-5.48
4.234469,-5.51
4.254509,-5.54
4.274549,-5.57
4.294589,-5.6
4.314629,-5.63
4.334669,-5.66
4.35471,-5.69
4.37475,-5.72
4.39479,-5.75
4.41483,-5.78
4.43487,-5.81
4.45491,-5.84
4.47495,-5.87
4.49499,-5.9
4.51503,-5.93
4.53507,-5.96
4.55511,-5.99
4.57515,-6.02
4.595191,-6.05
4.615231,-6.08
4.635271,-6.11
4.655311,-6.14
4.675351,-6.17
4.695391,-6.2
4.715431,-6.23
4.735471,-6.26
4.755511,-6.29
4.775551,-6.32
4.795591,-6.35
4.815631,-6.38
4.835671,-6.41
4.855711,-6.44
4.875751,-6.47
4.895792,-6.5
4.915832,-6.53
4.935872,-6.56
4.955912,-6.59
4.975952,-6.62
4.995992,-6.65
5.016032,-6.68
5.036072,-6.71
5.056112,-6.74
5.076152,-6.77
5.096192,-6.8
5.116232,-6.83
5.136272,-6.86
5.156312,-6.89
5.176353,-6.92
5.196393,-6.95
5.216433,-6.98
5.236473,-7.01
5.256513,-7.04
5.276553,-7.07
5.296593,-7.1
5.316633,-7.13
5.336673,-7.16
5.356713,-7.19
5.376753,-7.22
5.396793,-7.25
5.416834,-7.28
5.436874,-7.31
5.456914,-7.34
5.476954,-7.37
5.496994,-7.4
5.517034,-7.43
5.537074,-7.46
5.557114,-7.49
5.577154,-7.52
5.597194,-7.55
5.617235,-7.58
5.637275,-7.61
5.657315,-7.64
5.677355,-7.67
5.697395,-7.7
5.717435,-7.73
5.737475,-7.76
5.757515,-7.79
5.777555,-7.82
5.797595,-7.85
5.817635,-7.88
5.837676,-7.91
5.857716,-7.94
5.877756,-7.97
5.897796,-8
5.917836,-8.03
5.937876,-8.06
5.957916,-8.09
5.977956,-8.12
5.997996,-8.15
6.018036,-8.18
6.038076,-8.21
6.058116,-8.24
6.078156,-8.27
6.098197,-8.3
6.118237,-8.33
6.138277,-8.36
6.158317,-8.39
6.178357,-8.42
6.198397,-8.45
6.218437,-8.48
6.238477,-8.51
6.258517,-8.54
6.278557,-8.57
6.298597,-8.6
6.318637,-8.63
6.338677,-8.66
6.358717,-8.69
6.378757,-8.72
6.398798,-8.75
6.418838,-8.78
6.438878,-8.81
6.458918,-8.84
6.478958,-8.87
6.498998,-8.9
6.519038,-8.93
6.539078,-8.96
6.559118,-8.99
6.579158,-9.02
6.599198,-9.05
6.619238,-9.08
6.639278,-9.11
6.659318,-9.14
6.679358,-9.17
6.699399,-9.2
6.719439,-9.23
6.739479,-9.26
6.759519,-9.29
6.779559,-9.32
6.799599,-9.35
Water Content [Vol%],log 10 K [cm/d]
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.89
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.88
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.87
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.86
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.85
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.84
37.09,1.83
37.09,1.83
37.09,1.83
37.09,1.83
37.09,1.83
37.09,1.83
37.09,1.83
37.09,1.82
37.09,1.82
37.09,1.82
37.09,1.82
37.09,1.82
37.09,1.82
37.09,1.82
37.09,1.81
37.09,1.81
37.09,1.81
37.09,1.81
37.09,1.81
37.09,1.8
37.09,1.8
37.09,1.8
37.09,1.8
37.09,1.8
37.09,1.8
37.09,1.79
37.09,1.79
37.09,1.79
37.09,1.79
37.09,1.79
37.09,1.78
37.09,1.78
37.09,1.78
37.09,1.78
37.09,1.77
37.09,1.77
37.09,1.77
37.09,1.77
37.09,1.76
37.09,1.76
37.09,1.76
37.09,1.76
37.09,1.75
37.09,1.75
37.09,1.75
37.09,1.74
37.09,1.74
37.09,1.74
37.09,1.74
37.09,1.73
37.08,1.73
37.08,1.73
37.08,1.72
37.08,1.72
37.08,1.71
37.08,1.71
37.08,1.71
37.08,1.7
37.08,1.7
37.08,1.7
37.08,1.69
37.07,1.69
37.07,1.68
37.07,1.68
37.07,1.67
37.07,1.67
37.07,1.67
37.06,1.66
37.06,1.66
37.06,1.65
37.06,1.65
37.06,1.64
37.05,1.64
37.05,1.63
37.05,1.62
37.05,1.62
37.04,1.61
37.04,1.61
37.04,1.6
37.03,1.59
37.03,1.59
37.02,1.58
37.02,1.57
37.01,1.57
37.01,1.56
37,1.55
37,1.55
36.99,1.54
36.98,1.53
36.98,1.52
36.97,1.51
36.96,1.5
36.95,1.5
36.94,1.49
36.93,1.48
36.92,1.47
36.91,1.46
36.9,1.45
36.89,1.44
36.88,1.43
36.86,1.41
36.85,1.4
36.83,1.39
36.82,1.38
36.8,1.37
36.78,1.35
36.76,1.34
36.74,1.32
36.72,1.31
36.7,1.3
36.67,1.28
36.65,1.26
36.62,1.25
36.59,1.23
36.56,1.21
36.53,1.2
36.49,1.18
36.46,1.16
36.42,1.14
36.38,1.12
36.33,1.1
36.29,1.08
36.24,1.06
36.19,1.03
36.14,1.01
36.08,0.99
36.03,0.96
35.97,0.94
35.9,0.91
35.83,0.89
35.76,0.86
35.69,0.83
35.61,0.8
35.53,0.77
35.45,0.74
35.36,0.71
35.26,0.68
35.17,0.64
35.06,0.61
34.96,0.58
34.85,0.54
34.73,0.5
34.61,0.46
34.48,0.42
34.34,0.38
34.2,0.34
34.05,0.29
33.89,0.24
33.72,0.19
33.54,0.13
33.35,0.07
33.14,0.01
32.92,-0.06
32.68,-0.14
32.41,-0.22
32.13,-0.32
31.82,-0.42
31.48,-0.53
31.11,-0.66
30.71,-0.79
30.28,-0.94
29.83,-1.1
29.34,-1.27
28.84,-1.43
28.32,-1.6
27.78,-1.75
27.25,-1.88
26.72,-1.99
26.2,-2.07
25.7,-2.14
25.22,-2.19
24.76,-2.23
24.33,-2.27
23.92,-2.3
23.54,-2.33
23.18,-2.36
22.85,-2.39
22.54,-2.42
22.25,-2.45
21.97,-2.48
21.71,-2.51
21.46,-2.54
21.23,-2.57
21.01,-2.6
20.79,-2.63
20.59,-2.66
20.39,-2.69
20.2,-2.72
20.01,-2.74
19.83,-2.77
19.65,-2.8
19.48,-2.83
19.31,-2.86
19.14,-2.89
18.98,-2.92
18.82,-2.95
18.66,-2.98
18.51,-3.01
18.35,-3.04
18.2,-3.07
18.05,-3.1
17.9,-3.13
17.75,-3.16
17.61,-3.19
17.46,-3.22
17.32,-3.25
17.18,-3.28
17.04,-3.31
16.9,-3.34
16.76,-3.37
16.63,-3.4
16.49,-3.43
16.36,-3.46
16.22,-3.49
16.09,-3.52
15.96,-3.55
15.83,-3.58
15.7,-3.61
15.58,-3.64
15.45,-3.67
15.32,-3.7
15.2,-3.73
15.08,-3.76
14.95,-3.79
14.83,-3.82
14.71,-3.85
14.59,-3.88
14.47,-3.91
14.35,-3.94
14.24,-3.97
14.12,-4
14,-4.03
13.89,-4.06
13.77,-4.09
13.66,-4.12
13.55,-4.15
13.44,-4.18
13.33,-4.21
13.22,-4.24
13.11,-4.27
13,-4.3
12.89,-4.33
12.78,-4.36
12.68,-4.39
12.57,-4.42
12.47,-4.45
12.36,-4.48
12.26,-4.51
12.16,-4.54
12.05,-4.57
11.95,-4.6
11.85,-4.63
11.75,-4.66
11.65,-4.69
11.55,-4.72
11.45,-4.75
11.36,-4.78
11.26,-4.81
11.16,-4.84
11.07,-4.87
10.97,-4.9
10.88,-4.93
10.78,-4.96
10.69,-4.99
10.59,-5.02
10.5,-5.05
10.41,-5.08
10.32,-5.11
10.22,-5.14
10.13,-5.17
10.04,-5.2
9.95,-5.23
9.86,-5.26
9.77,-5.29
9.68,-5.32
9.6,-5.36
9.51,-5.39
9.42,-5.42
9.33,-5.45
9.25,-5.48
9.16,-5.51
9.07,-5.54
8.99,-5.57
8.9,-5.6
8.82,-5.63
8.74,-5.66
8.65,-5.69
8.57,-5.72
8.48,-5.75
8.4,-5.78
8.32,-5.81
8.24,-5.84
8.15,-5.87
8.07,-5.9
7.99,-5.93
7.91,-5.96
7.83,-5.99
7.75,-6.02
7.67,-6.05
7.59,-6.08
7.51,-6.11
7.43,-6.14
7.35,-6.17
7.28,-6.2
7.2,-6.23
7.12,-6.26
7.04,-6.29
6.96,-6.32
6.89,-6.35
6.81,-6.38
6.73,-6.41
6.66,-6.44
6.58,-6.47
6.5,-6.5
6.43,-6.53
6.35,-6.56
6.28,-6.59
6.2,-6.62
6.13,-6.65
6.05,-6.68
5.98,-6.71
5.91,-6.74
5.83,-6.77
5.76,-6.8
5.69,-6.83
5.61,-6.86
5.54,-6.89
5.47,-6.92
5.39,-6.95
5.32,-6.98
5.25,-7.01
5.18,-7.04
5.1,-7.07
5.03,-7.1
4.96,-7.13
4.89,-7.16
4.82,-7.19
4.75,-7.22
4.68,-7.25
4.61,-7.28
4.54,-7.31
4.46,-7.34
4.39,-7.37
4.32,-7.4
4.25,-7.43
4.18,-7.46
4.11,-7.49
4.05,-7.52
3.98,-7.55
3.91,-7.58
3.84,-7.61
3.77,-7.64
