Parameter Name,Value
General Information,
Sample name:,44
Start of measurement:,19*03*2015 14:15:57
Stop of measurement:,07*04*2015 08:35:57
Duration of Measurements:,18 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,185.06
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,7
Subaddress:,1
Serial number:,760
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,19*03*2015 14:15:57
Tension top Air Entry Point,01*04*2015 01:25:57
Tension bottom Air Entry Point,01*04*2015 14:15:57
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.400321255726029
Dry soil weight [g]:,333.2
Additional Soil Paramters,
Density [g/cm3]:,1.34
Porosity [-]:,0.49
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
General data,
- Site coordinates,
- Sampling date,
- Site description,
- Soil type,
- Land use,
Soil physical data,
"- Texture (%clay, %silt, %sand)",
- Soil texture class,
- Sampling depth,
- Organic carbon content,
Sample preparation and handling,
- Initial saturation procedure,
"- Swelling handling (suppressed, not suppressed, under load)",
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
25*03*2015 15:55:57,66.58,68.61,16.86
25*03*2015 16:05:57,66.69,68.73,16.9
25*03*2015 16:15:57,66.78,68.78,16.9
25*03*2015 16:25:57,66.77,68.78,16.97
25*03*2015 16:35:57,66.91,68.95,16.97
25*03*2015 16:45:57,66.98,69.02,17
25*03*2015 16:55:57,67.01,69.02,17
25*03*2015 17:05:57,67,69.14,17.03
25*03*2015 17:15:57,67.19,69.23,17.03
25*03*2015 17:25:57,67.26,69.3,17.03
25*03*2015 17:35:57,67.39,69.28,17.03
25*03*2015 17:45:57,67.47,69.45,17.03
25*03*2015 17:55:57,67.46,69.52,17.03
25*03*2015 18:05:57,67.51,69.55,17.07
25*03*2015 18:15:57,67.61,69.64,17.1
25*03*2015 18:25:57,67.68,69.7,17.07
25*03*2015 18:35:57,67.71,69.78,17.07
25*03*2015 18:45:57,67.82,69.82,17.07
25*03*2015 18:55:57,67.87,69.89,17.07
25*03*2015 19:05:57,67.95,69.97,17.03
25*03*2015 19:15:57,68.08,70.12,17
25*03*2015 19:25:57,68.1,70.13,16.97
25*03*2015 19:35:57,68.17,70.2,16.97
25*03*2015 19:45:57,68.24,70.26,16.93
25*03*2015 19:55:57,68.29,70.33,16.93
25*03*2015 20:05:57,68.37,70.4,16.9
25*03*2015 20:15:57,68.37,70.5,16.9
25*03*2015 20:25:57,68.48,70.52,16.9
25*03*2015 20:35:57,68.56,70.58,16.86
25*03*2015 20:45:57,68.63,70.66,16.86
25*03*2015 20:55:57,68.69,70.73,16.83
25*03*2015 21:05:57,68.76,70.81,16.83
25*03*2015 21:15:57,68.83,70.89,16.8
25*03*2015 21:25:57,68.91,70.96,16.76
25*03*2015 21:35:57,68.99,71.04,16.73
25*03*2015 21:45:57,69.06,71.1,16.73
25*03*2015 21:55:57,69.14,71.18,16.69
25*03*2015 22:05:57,69.19,71.25,16.66
25*03*2015 22:15:57,69.28,71.34,16.62
25*03*2015 22:25:57,69.34,71.41,16.62
25*03*2015 22:35:57,69.43,71.48,16.59
25*03*2015 22:45:57,69.49,71.55,16.56
25*03*2015 22:55:57,69.56,71.63,16.56
25*03*2015 23:05:57,69.63,71.7,16.52
25*03*2015 23:15:57,69.7,71.77,16.49
25*03*2015 23:25:57,69.79,71.85,16.45
25*03*2015 23:35:57,69.85,71.93,16.42
25*03*2015 23:45:57,69.93,72,16.42
25*03*2015 23:55:57,70,72.08,16.35
26*03*2015 00:05:57,70.08,72.16,16.35
26*03*2015 00:15:57,70.15,72.23,16.35
26*03*2015 00:25:57,70.23,72.31,16.32
26*03*2015 00:35:57,70.3,72.39,16.28
26*03*2015 00:45:57,70.38,72.47,16.25
26*03*2015 00:55:57,70.45,72.54,16.25
26*03*2015 01:05:57,70.54,72.62,16.21
26*03*2015 01:15:57,70.61,72.7,16.21
26*03*2015 01:25:57,70.68,72.78,16.18
26*03*2015 01:35:57,70.76,72.86,16.15
26*03*2015 01:45:57,70.84,72.94,16.11
26*03*2015 01:55:57,70.92,73.01,16.11
26*03*2015 02:05:57,71,73.09,16.08
26*03*2015 02:15:57,71.07,73.17,16.04
26*03*2015 02:25:57,71.15,73.25,16.04
26*03*2015 02:35:57,71.23,73.34,16.01
26*03*2015 02:45:57,71.29,73.4,15.94
26*03*2015 02:55:57,71.37,73.48,15.94
26*03*2015 03:05:57,71.45,73.55,15.91
26*03*2015 03:15:57,71.52,73.64,15.87
26*03*2015 03:25:57,71.6,73.72,15.87
26*03*2015 03:35:57,71.68,73.8,15.84
26*03*2015 03:45:57,71.76,73.88,15.84
26*03*2015 03:55:57,71.84,73.95,15.8
26*03*2015 04:05:57,71.92,74.04,15.77
26*03*2015 04:15:57,72,74.09,15.77
26*03*2015 04:25:57,72.07,74.2,15.74
26*03*2015 04:35:57,72.16,74.28,15.74
26*03*2015 04:45:57,72.23,74.36,15.7
26*03*2015 04:55:57,72.31,74.44,15.7
26*03*2015 05:05:57,72.39,74.52,15.67
26*03*2015 05:15:57,72.47,74.61,15.63
26*03*2015 05:25:57,72.55,74.7,15.63
26*03*2015 05:35:57,72.63,74.77,15.6
26*03*2015 05:45:57,72.7,74.85,15.6
26*03*2015 05:55:57,72.79,74.93,15.56
26*03*2015 06:05:57,72.87,75,15.53
26*03*2015 06:15:57,72.94,75.08,15.5
26*03*2015 06:25:57,73.02,75.16,15.5
26*03*2015 06:35:57,73.09,75.22,15.46
26*03*2015 06:45:57,73.16,75.29,15.46
26*03*2015 06:55:57,73.23,75.37,15.46
26*03*2015 07:05:57,73.3,75.45,15.43
26*03*2015 07:15:57,73.39,75.52,15.43
26*03*2015 07:25:57,73.47,75.59,15.43
26*03*2015 07:35:57,73.52,75.66,15.43
26*03*2015 07:45:57,73.58,75.72,15.43
26*03*2015 07:55:57,73.6,75.81,15.43
26*03*2015 08:05:57,73.71,75.83,15.43
26*03*2015 08:15:57,73.81,75.94,15.46
26*03*2015 08:25:57,73.86,75.88,15.46
26*03*2015 08:35:57,73.9,76.05,15.5
26*03*2015 08:45:57,74.02,76.16,15.53
26*03*2015 08:55:57,73.93,76.2,15.56
26*03*2015 09:05:57,74.15,76.39,15.56
26*03*2015 09:15:57,74.23,76.38,15.7
26*03*2015 09:25:57,74.24,76.43,15.77
26*03*2015 09:35:57,74.36,76.51,15.84
26*03*2015 09:45:57,74.43,76.57,15.87
26*03*2015 09:55:57,74.52,76.66,15.87
26*03*2015 10:05:57,74.56,76.71,15.91
26*03*2015 10:15:57,74.64,76.79,15.94
26*03*2015 10:25:57,74.74,76.88,15.97
26*03*2015 10:35:57,74.8,76.93,15.97
26*03*2015 10:45:57,74.84,76.98,16.01
26*03*2015 10:55:57,74.93,77.06,16.01
26*03*2015 11:05:57,75.04,77.17,16.04
26*03*2015 11:15:57,75.11,77.26,16.08
26*03*2015 11:25:57,75.22,77.36,16.08
26*03*2015 11:35:57,75.29,77.44,16.11
26*03*2015 11:45:57,75.29,77.42,16.11
26*03*2015 11:55:57,75.42,77.54,16.15
26*03*2015 12:05:57,75.46,77.6,16.15
26*03*2015 12:15:57,75.52,77.66,16.18
26*03*2015 12:25:57,75.61,77.73,16.18
26*03*2015 12:35:57,75.65,77.81,16.18
26*03*2015 12:45:57,75.69,77.94,16.21
26*03*2015 12:55:57,75.81,77.93,16.21
26*03*2015 13:05:57,75.92,78.05,16.25
26*03*2015 13:15:57,76.03,78.1,16.25
26*03*2015 13:25:57,76.05,78.18,16.25
26*03*2015 13:35:57,76.17,78.24,16.28
26*03*2015 13:45:57,76.2,78.3,16.28
26*03*2015 13:55:57,76.26,78.39,16.32
26*03*2015 14:05:57,76.36,78.49,16.32
26*03*2015 14:15:57,76.47,78.62,16.32
26*03*2015 14:25:57,76.48,78.61,16.32
26*03*2015 14:35:57,76.56,78.7,16.35
26*03*2015 14:45:57,76.6,78.76,16.35
26*03*2015 14:55:57,76.69,78.85,16.35
26*03*2015 15:05:57,76.71,78.8,16.35
26*03*2015 15:15:57,76.75,78.98,16.38
26*03*2015 15:25:57,76.88,79,16.42
26*03*2015 15:35:57,77.01,79.14,16.45
26*03*2015 15:45:57,77.12,79.19,16.45
26*03*2015 15:55:57,77.01,79.24,16.45
26*03*2015 16:05:57,77.18,79.29,16.45
26*03*2015 16:15:57,77.24,79.4,16.49
26*03*2015 16:25:57,77.29,79.4,16.49
26*03*2015 16:35:57,77.39,79.52,16.52
26*03*2015 16:45:57,77.53,79.64,16.56
26*03*2015 16:55:57,77.55,79.67,16.59
26*03*2015 17:05:57,77.58,79.7,16.56
26*03*2015 17:15:57,77.62,79.78,16.59
26*03*2015 17:25:57,77.72,79.84,16.59
26*03*2015 17:35:57,77.81,79.92,16.62
26*03*2015 17:45:57,77.79,79.87,16.62
26*03*2015 17:55:57,77.93,80.03,16.62
26*03*2015 18:05:57,77.99,80.11,16.62
26*03*2015 18:15:57,78.06,80.18,16.66
26*03*2015 18:25:57,78.09,80.23,16.62
26*03*2015 18:35:57,78.2,80.31,16.66
26*03*2015 18:45:57,78.28,80.37,16.66
26*03*2015 18:55:57,78.32,80.44,16.66
26*03*2015 19:05:57,78.39,80.51,16.66
26*03*2015 19:15:57,78.46,80.58,16.66
26*03*2015 19:25:57,78.52,80.63,16.66
26*03*2015 19:35:57,78.59,80.71,16.66
26*03*2015 19:45:57,78.67,80.77,16.69
26*03*2015 19:55:57,78.76,80.85,16.69
26*03*2015 20:05:57,78.83,80.91,16.69
26*03*2015 20:15:57,78.87,80.99,16.66
26*03*2015 20:25:57,78.96,81.04,16.66
26*03*2015 20:35:57,79.02,81.14,16.62
26*03*2015 20:45:57,79.1,81.21,16.66
26*03*2015 20:55:57,79.17,81.28,16.66
26*03*2015 21:05:57,79.24,81.36,16.62
26*03*2015 21:15:57,79.32,81.44,16.62
26*03*2015 21:25:57,79.42,81.53,16.62
26*03*2015 21:35:57,79.5,81.61,16.59
26*03*2015 21:45:57,79.59,81.7,16.56
26*03*2015 21:55:57,79.68,81.79,16.56
26*03*2015 22:05:57,79.76,81.88,16.56
26*03*2015 22:15:57,79.86,81.98,16.52
26*03*2015 22:25:57,79.95,82.07,16.49
26*03*2015 22:35:57,80.03,82.16,16.49
26*03*2015 22:45:57,80.13,82.26,16.45
26*03*2015 22:55:57,80.22,82.35,16.42
26*03*2015 23:05:57,80.31,82.45,16.42
26*03*2015 23:15:57,80.41,82.55,16.35
26*03*2015 23:25:57,80.51,82.66,16.35
26*03*2015 23:35:57,80.61,82.75,16.32
26*03*2015 23:45:57,80.71,82.85,16.32
26*03*2015 23:55:57,80.81,82.97,16.28
27*03*2015 00:05:57,80.9,83.06,16.25
27*03*2015 00:15:57,81,83.16,16.21
27*03*2015 00:25:57,81.1,83.26,16.21
27*03*2015 00:35:57,81.2,83.36,16.18
27*03*2015 00:45:57,81.3,83.47,16.15
27*03*2015 00:55:57,81.4,83.57,16.11
27*03*2015 01:05:57,81.49,83.66,16.11
27*03*2015 01:15:57,81.59,83.77,16.08
27*03*2015 01:25:57,81.69,83.87,16.08
27*03*2015 01:35:57,81.8,83.98,16.04
27*03*2015 01:45:57,81.89,84.07,16.04
27*03*2015 01:55:57,81.98,84.16,16.01
27*03*2015 02:05:57,82.08,84.27,15.97
27*03*2015 02:15:57,82.18,84.36,15.94
27*03*2015 02:25:57,82.27,84.46,15.94
27*03*2015 02:35:57,82.37,84.56,15.91
27*03*2015 02:45:57,82.45,84.65,15.91
27*03*2015 02:55:57,82.56,84.75,15.87
27*03*2015 03:05:57,82.66,84.85,15.87
27*03*2015 03:15:57,82.75,84.95,15.84
27*03*2015 03:25:57,82.84,85.03,15.84
27*03*2015 03:35:57,82.95,85.14,15.84
27*03*2015 03:45:57,83.24,85.45,-99.9
27*03*2015 03:55:57,83.33,85.53,-99.9
27*03*2015 04:05:57,83.43,85.62,-99.9
27*03*2015 04:15:57,83.52,85.73,-99.9
27*03*2015 04:25:57,83.61,85.83,-99.9
27*03*2015 04:35:57,83.72,85.91,-99.9
27*03*2015 04:45:57,83.8,86.02,-99.9
27*03*2015 04:55:57,83.9,86.12,-99.9
27*03*2015 05:05:57,84,86.2,-99.9
27*03*2015 05:15:57,84.09,86.32,-99.9
27*03*2015 05:25:57,84.18,86.41,-99.9
27*03*2015 05:35:57,84.29,86.49,-99.9
27*03*2015 05:45:57,84.37,86.6,-99.9
27*03*2015 05:55:57,84.46,86.7,-99.9
27*03*2015 06:05:57,84.57,86.8,-99.9
27*03*2015 06:15:57,84.69,86.9,-99.9
27*03*2015 06:25:57,84.77,87.01,-99.9
27*03*2015 06:35:57,84.89,87.09,-99.9
27*03*2015 06:45:57,84.96,87.2,-99.9
27*03*2015 06:55:57,85.05,87.28,-99.9
27*03*2015 07:05:57,85.13,87.37,-99.9
27*03*2015 07:15:57,85.22,87.46,-99.9
27*03*2015 07:25:57,85.32,87.54,-99.9
27*03*2015 07:35:57,85.43,87.63,-99.9
27*03*2015 07:45:57,85.47,87.68,-99.9
27*03*2015 07:55:57,85.54,87.77,-99.9
27*03*2015 08:05:57,85.65,87.91,-99.9
27*03*2015 08:15:57,85.72,87.96,-99.9
27*03*2015 08:25:57,85.86,88.08,-99.9
27*03*2015 08:35:57,85.83,88.14,-99.9
27*03*2015 08:45:57,86.01,88.25,-99.9
27*03*2015 08:55:57,86.11,88.35,-99.9
27*03*2015 09:05:57,86.24,88.47,-99.9
27*03*2015 09:15:57,86.23,88.47,-99.9
27*03*2015 09:25:57,86.4,88.66,-99.9
27*03*2015 09:35:57,86.49,88.76,-99.9
27*03*2015 09:45:57,86.61,88.86,-99.9
27*03*2015 09:55:57,86.72,88.98,-99.9
27*03*2015 10:05:57,86.8,89.1,-99.9
27*03*2015 10:15:57,86.95,89.21,-99.9
27*03*2015 10:25:57,87.06,89.33,-99.9
27*03*2015 10:35:57,87.17,89.46,-99.9
27*03*2015 10:45:57,87.3,89.57,-99.9
27*03*2015 10:55:57,87.38,89.68,-99.9
27*03*2015 11:05:57,87.51,89.8,-99.9
27*03*2015 11:15:57,87.58,89.92,-99.9
27*03*2015 11:25:57,87.76,90.03,-99.9
27*03*2015 11:35:57,87.76,90.01,-99.9
27*03*2015 11:45:57,88,90.28,-99.9
27*03*2015 11:55:57,88.03,90.3,-99.9
27*03*2015 12:05:57,88.16,90.45,-99.9
27*03*2015 12:15:57,88.18,90.44,-99.9
27*03*2015 12:25:57,88.36,90.56,-99.9
27*03*2015 12:35:57,88.42,90.71,-99.9
27*03*2015 12:45:57,88.58,90.85,-99.9
27*03*2015 12:55:57,88.67,90.97,-99.9
27*03*2015 13:05:57,88.88,91.18,-99.9
27*03*2015 13:15:57,88.93,91.26,-99.9
27*03*2015 13:25:57,88.81,91.18,16.59
27*03*2015 13:35:57,88.97,91.34,16.69
27*03*2015 13:45:57,89.1,91.5,16.69
27*03*2015 13:55:57,89.2,91.58,16.76
27*03*2015 14:05:57,89.41,91.8,16.8
27*03*2015 14:15:57,89.5,91.97,16.83
27*03*2015 14:25:57,89.77,92.15,16.86
27*03*2015 14:35:57,89.9,92.3,16.9
27*03*2015 14:45:57,90.06,92.54,17
27*03*2015 14:55:57,90.26,92.65,17.03
27*03*2015 15:05:57,90.4,92.93,17.14
27*03*2015 15:15:57,90.63,93.16,17.24
27*03*2015 15:25:57,90.81,93.33,17.38
27*03*2015 15:35:57,90.94,93.48,17.55
27*03*2015 15:45:57,91.12,93.67,17.79
27*03*2015 15:55:57,91.45,94,-99.9
27*03*2015 16:05:57,91.61,94.13,-99.9
27*03*2015 16:15:57,91.77,94.37,-99.9
27*03*2015 16:25:57,91.83,94.43,18.74
27*03*2015 16:35:57,92.02,94.57,19.02
27*03*2015 16:45:57,92.23,94.8,19.26
27*03*2015 16:55:57,92.39,95.02,19.46
27*03*2015 17:05:57,92.6,95.16,19.67
27*03*2015 17:15:57,92.86,95.44,19.84
27*03*2015 17:25:57,93.07,95.74,20.15
27*03*2015 17:35:57,93.05,95.74,20.52
27*03*2015 17:45:57,92.87,95.84,21.38
27*03*2015 17:55:57,93.11,96.3,22.4
27*03*2015 18:05:57,93.66,96.67,22.98
27*03*2015 18:15:57,94.11,97.06,23.26
27*03*2015 18:25:57,94.45,97.35,23.29
27*03*2015 18:35:57,94.62,97.49,-99.9
27*03*2015 18:45:57,95.08,97.92,-99.9
27*03*2015 18:55:57,95.47,98.27,-99.9
27*03*2015 19:05:57,95.76,98.7,-99.9
27*03*2015 19:15:57,96.23,99.15,-99.9
27*03*2015 19:25:57,96.62,99.56,-99.9
27*03*2015 19:35:57,97.05,100,-99.9
27*03*2015 19:45:57,97.45,100.41,-99.9
27*03*2015 19:55:57,97.93,100.89,-99.9
27*03*2015 20:05:57,98.22,101.21,-99.9
27*03*2015 20:15:57,98.61,101.62,-99.9
27*03*2015 20:25:57,99,102.02,-99.9
27*03*2015 20:35:57,99.36,102.42,-99.9
27*03*2015 20:45:57,99.72,102.78,-99.9
27*03*2015 20:55:57,100.08,103.13,-99.9
27*03*2015 21:05:57,100.43,103.49,-99.9
27*03*2015 21:15:57,100.77,103.86,-99.9
27*03*2015 21:25:57,101.11,104.25,-99.9
27*03*2015 21:35:57,101.45,104.6,-99.9
27*03*2015 21:45:57,101.8,104.97,-99.9
27*03*2015 21:55:57,102.13,105.32,-99.9
27*03*2015 22:05:57,102.46,105.66,-99.9
27*03*2015 22:15:57,102.79,106.01,-99.9
27*03*2015 22:25:57,103.11,106.37,-99.9
27*03*2015 22:35:57,103.43,106.69,-99.9
27*03*2015 22:45:57,103.73,107,-99.9
27*03*2015 22:55:57,104.03,107.33,-99.9
27*03*2015 23:05:57,104.33,107.66,-99.9
27*03*2015 23:15:57,104.62,107.98,-99.9
27*03*2015 23:25:57,104.92,108.3,-99.9
27*03*2015 23:35:57,105.2,108.57,-99.9
27*03*2015 23:45:57,105.49,108.89,-99.9
27*03*2015 23:55:57,105.77,109.18,-99.9
28*03*2015 00:05:57,106.04,109.51,-99.9
28*03*2015 00:15:57,106.32,109.81,-99.9
28*03*2015 00:25:57,106.6,110.13,-99.9
28*03*2015 00:35:57,106.87,110.42,-99.9
28*03*2015 00:45:57,107.14,110.74,-99.9
28*03*2015 00:55:57,107.43,111.05,-99.9
28*03*2015 01:05:57,107.69,111.38,-99.9
28*03*2015 01:15:57,107.96,111.68,-99.9
28*03*2015 01:25:57,108.23,112,-99.9
28*03*2015 01:35:57,108.5,112.33,-99.9
28*03*2015 01:45:57,108.77,112.65,-99.9
28*03*2015 01:55:57,109.06,112.94,-99.9
28*03*2015 02:05:57,109.33,113.28,-99.9
28*03*2015 02:15:57,109.58,113.63,-99.9
28*03*2015 02:25:57,109.87,113.99,-99.9
28*03*2015 02:35:57,110.14,114.33,-99.9
28*03*2015 02:45:57,110.42,114.66,-99.9
28*03*2015 02:55:57,110.7,114.99,-99.9
28*03*2015 03:05:57,110.99,115.31,-99.9
28*03*2015 03:15:57,111.26,115.65,-99.9
28*03*2015 03:25:57,111.53,115.96,-99.9
28*03*2015 03:35:57,111.81,116.28,-99.9
28*03*2015 03:45:57,112.09,116.6,-99.9
28*03*2015 03:55:57,112.36,116.9,-99.9
28*03*2015 04:05:57,112.64,117.21,-99.9
28*03*2015 04:15:57,112.91,117.53,-99.9
28*03*2015 04:25:57,113.18,117.81,-99.9
28*03*2015 04:35:57,113.47,118.12,-99.9
28*03*2015 04:45:57,113.73,118.48,-99.9
28*03*2015 04:55:57,114.02,118.8,-99.9
28*03*2015 05:05:57,114.28,119.11,-99.9
28*03*2015 05:15:57,114.57,119.42,-99.9
28*03*2015 05:25:57,114.85,119.76,-99.9
28*03*2015 05:35:57,115.14,120.07,-99.9
28*03*2015 05:45:57,115.41,120.42,-99.9
28*03*2015 05:55:57,115.69,120.75,-99.9
28*03*2015 06:05:57,115.99,121.09,-99.9
28*03*2015 06:15:57,116.27,121.44,-99.9
28*03*2015 06:25:57,116.55,121.78,-99.9
28*03*2015 06:35:57,116.83,122.11,-99.9
28*03*2015 06:45:57,117.11,122.45,-99.9
28*03*2015 06:55:57,117.4,122.8,-99.9
28*03*2015 07:05:57,117.7,123.14,-99.9
28*03*2015 07:15:57,117.97,123.48,-99.9
28*03*2015 07:25:57,118.26,123.85,-99.9
28*03*2015 07:35:57,118.54,124.2,-99.9
28*03*2015 07:45:57,118.84,124.53,-99.9
28*03*2015 07:55:57,119.13,124.91,-99.9
28*03*2015 08:05:57,119.4,125.28,-99.9
28*03*2015 08:15:57,119.7,125.65,-99.9
28*03*2015 08:25:57,119.98,126.02,-99.9
28*03*2015 08:35:57,120.29,126.38,-99.9
28*03*2015 08:45:57,120.58,126.74,-99.9
28*03*2015 08:55:57,120.86,127.06,-99.9
28*03*2015 09:05:57,121.16,127.36,-99.9
28*03*2015 09:15:57,121.45,127.69,-99.9
28*03*2015 09:25:57,121.73,128,-99.9
28*03*2015 09:35:57,122.01,128.31,-99.9
28*03*2015 09:45:57,122.29,128.64,-99.9
28*03*2015 09:55:57,122.59,129,-99.9
28*03*2015 10:05:57,122.85,129.32,-99.9
28*03*2015 10:15:57,123.14,129.65,-99.9
28*03*2015 10:25:57,123.4,129.98,-99.9
28*03*2015 10:35:57,123.7,130.34,-99.9
28*03*2015 10:45:57,123.97,130.65,-99.9
28*03*2015 10:55:57,124.27,131.02,-99.9
28*03*2015 11:05:57,124.52,131.31,-99.9
28*03*2015 11:15:57,124.82,131.64,-99.9
28*03*2015 11:25:57,125.08,131.91,-99.9
28*03*2015 11:35:57,125.34,132.22,-99.9
28*03*2015 11:45:57,125.63,132.53,-99.9
28*03*2015 11:55:57,125.89,132.82,-99.9
28*03*2015 12:05:57,126.16,133.11,-99.9
28*03*2015 12:15:57,126.42,133.4,-99.9
28*03*2015 12:25:57,126.69,133.72,-99.9
28*03*2015 12:35:57,126.95,133.99,-99.9
28*03*2015 12:45:57,127.21,134.3,-99.9
28*03*2015 12:55:57,127.48,134.59,-99.9
28*03*2015 13:05:57,127.74,134.88,-99.9
28*03*2015 13:15:57,128.01,135.18,-99.9
28*03*2015 13:25:57,128.27,135.46,-99.9
28*03*2015 13:35:57,128.53,135.75,-99.9
28*03*2015 13:45:57,128.78,136.04,-99.9
28*03*2015 13:55:57,129.07,136.35,-99.9
28*03*2015 14:05:57,129.32,136.63,-99.9
28*03*2015 14:15:57,129.57,136.91,-99.9
28*03*2015 14:25:57,129.81,137.17,-99.9
28*03*2015 14:35:57,130.12,137.5,-99.9
28*03*2015 14:45:57,130.32,137.73,-99.9
28*03*2015 14:55:57,130.57,137.97,-99.9
28*03*2015 15:05:57,130.83,138.28,-99.9
28*03*2015 15:15:57,131.08,138.55,-99.9
28*03*2015 15:25:57,131.33,138.82,-99.9
28*03*2015 15:35:57,131.57,139.08,-99.9
28*03*2015 15:45:57,131.84,139.39,-99.9
28*03*2015 15:55:57,132.08,139.64,-99.9
28*03*2015 16:05:57,132.35,139.95,-99.9
28*03*2015 16:15:57,132.59,140.24,-99.9
28*03*2015 16:25:57,132.87,140.58,-99.9
28*03*2015 16:35:57,132.88,140.85,-99.9
28*03*2015 16:45:57,133.34,141.15,-99.9
28*03*2015 16:55:57,133.6,141.47,-99.9
28*03*2015 17:05:57,133.87,141.81,-99.9
28*03*2015 17:15:57,134.14,142.17,-99.9
28*03*2015 17:25:57,134.42,142.53,-99.9
28*03*2015 17:35:57,134.66,142.85,-99.9
28*03*2015 17:45:57,134.96,143.23,-99.9
28*03*2015 17:55:57,135.24,143.59,-99.9
28*03*2015 18:05:57,135.48,143.95,-99.9
28*03*2015 18:15:57,135.79,144.33,-99.9
28*03*2015 18:25:57,136.05,144.68,-99.9
28*03*2015 18:35:57,136.33,145.05,-99.9
28*03*2015 18:45:57,136.57,145.4,-99.9
28*03*2015 18:55:57,136.92,145.83,-99.9
28*03*2015 19:05:57,137.14,146.14,-99.9
28*03*2015 19:15:57,137.39,146.5,-99.9
28*03*2015 19:25:57,137.74,146.92,-99.9
28*03*2015 19:35:57,138.03,147.3,-99.9
28*03*2015 19:45:57,138.26,147.64,-99.9
28*03*2015 19:55:57,138.55,148.02,-99.9
28*03*2015 20:05:57,138.8,148.4,-99.9
28*03*2015 20:15:57,139.1,148.77,-99.9
28*03*2015 20:25:57,139.38,149.14,-99.9
28*03*2015 20:35:57,139.7,149.55,-99.9
28*03*2015 20:45:57,139.93,149.92,-99.9
28*03*2015 20:55:57,140.23,150.31,-99.9
28*03*2015 21:05:57,140.52,150.72,-99.9
28*03*2015 21:15:57,140.81,151.11,-99.9
28*03*2015 21:25:57,141.1,151.49,-99.9
28*03*2015 21:35:57,141.38,151.87,-99.9
28*03*2015 21:45:57,141.67,152.28,-99.9
28*03*2015 21:55:57,141.9,152.6,-99.9
28*03*2015 22:05:57,142.21,152.95,-99.9
28*03*2015 22:15:57,142.53,153.33,-99.9
28*03*2015 22:25:57,142.82,153.69,-99.9
28*03*2015 22:35:57,143.03,153.98,-99.9
28*03*2015 22:45:57,143.38,154.41,-99.9
28*03*2015 22:55:57,143.66,154.74,-99.9
28*03*2015 23:05:57,143.93,155.08,-99.9
28*03*2015 23:15:57,144.24,155.48,-99.9
28*03*2015 23:25:57,144.56,155.9,-99.9
28*03*2015 23:35:57,144.84,156.29,-99.9
28*03*2015 23:45:57,145.15,156.71,-99.9
28*03*2015 23:55:57,145.44,157.13,-99.9
29*03*2015 00:05:57,145.75,157.52,-99.9
29*03*2015 00:15:57,146.06,157.94,-99.9
29*03*2015 00:25:57,146.39,158.42,-99.9
29*03*2015 00:35:57,146.72,158.9,-99.9
29*03*2015 00:45:57,147.05,159.39,-99.9
29*03*2015 00:55:57,147.35,159.88,-99.9
29*03*2015 01:05:57,147.67,160.37,-99.9
29*03*2015 01:15:57,148.05,160.91,-99.9
29*03*2015 01:25:57,148.32,161.38,-99.9
29*03*2015 01:35:57,148.65,161.88,-99.9
29*03*2015 01:45:57,148.98,162.4,-99.9
29*03*2015 01:55:57,149.39,162.98,-99.9
29*03*2015 03:05:57,149.52,163.17,-99.9
29*03*2015 03:05:58,149.73,163.49,-99.9
29*03*2015 03:15:57,150.01,163.98,-99.9
29*03*2015 03:25:57,150.43,164.6,-99.9
29*03*2015 03:35:57,150.76,165.16,-99.9
29*03*2015 03:45:57,151.11,165.72,-99.9
29*03*2015 03:55:57,151.47,166.34,-99.9
29*03*2015 04:05:57,151.79,166.96,-99.9
29*03*2015 04:15:57,152.23,167.62,-99.9
29*03*2015 04:25:57,152.56,168.23,-99.9
29*03*2015 04:35:57,152.92,168.87,-99.9
29*03*2015 04:45:57,153.26,169.5,-99.9
29*03*2015 04:55:57,153.68,170.2,-99.9
29*03*2015 05:05:57,154.01,170.87,-99.9
29*03*2015 05:15:57,154.42,171.57,-99.9
29*03*2015 05:25:57,154.76,172.23,-99.9
29*03*2015 05:35:57,155.19,172.97,-99.9
29*03*2015 05:45:57,155.51,173.63,-99.9
29*03*2015 05:55:57,155.91,174.37,-99.9
29*03*2015 06:05:57,156.34,175.1,-99.9
29*03*2015 06:15:57,156.74,175.82,-99.9
29*03*2015 06:25:57,157.11,176.57,-99.9
